ID,Project,Department name,Department code,Owner,Close date,Usage Date,Wallclock,Units,Rate,Cost,Account
7042,JVS002500,visscien,093400,schefferl,05-31-2009,05-08-2009,104364,29,0.11,3.19,51612
7043,JVS002500,visscien,093400,schefferl,05-31-2009,05-11-2009,111500,31,0.11,3.41,51612
7044,JVS002500,visscien,093400,schefferl,05-31-2009,05-12-2009,1182324,328,0.11,36.13,51612
7045,JVS002500,visscien,093400,schefferl,05-31-2009,05-13-2009,845,0,0.11,0.03,51612
7046,,shank,093402,tangj,05-31-2009,05-01-2009,5227,1,0.11,0.16,51612
7047,,shank,093402,tangj,05-31-2009,05-04-2009,7622,2,0.11,0.23,51612
7048,,shank,093402,tangj,05-31-2009,05-06-2009,5016,1,0.11,0.15,51612
7049,,shank,093402,tangj,05-31-2009,05-07-2009,5669,2,0.11,0.17,51612
7050,,shank,093402,tangj,05-31-2009,05-11-2009,512,0,0.11,0.02,51612
7051,,shank,093402,tangj,05-31-2009,05-12-2009,1762,0,0.11,0.05,51612
7052,,shank,093402,tangj,05-31-2009,05-14-2009,16634,5,0.11,0.51,51612
7053,,shank,093402,tangj,05-31-2009,05-19-2009,4772,1,0.11,0.15,51612
7054,,shank,093402,tangj,05-31-2009,05-20-2009,47439,13,0.11,1.45,51612
7055,,shank,093402,tangj,05-31-2009,05-22-2009,47614,13,0.11,1.46,51612
7056,,shank,093402,tangj,05-31-2009,05-28-2009,2676,1,0.11,0.08,51612
7057,,shank,093402,tangj,05-31-2009,05-29-2009,7326,2,0.11,0.22,51612
7058,,flyolympiad,093418,groverd,05-31-2009,05-20-2009,11,0,0.11,0.00,51612
7059,,eddy,093203,eddys,05-31-2009,05-01-2009,6334664,1760,0.11,193.56,51612
7060,,eddy,093203,eddys,05-31-2009,05-02-2009,2693880,748,0.11,82.31,51612
7061,,eddy,093203,eddys,05-31-2009,05-03-2009,131880810,36634,0.11,4029.69,51612
7062,,eddy,093203,jonest,05-31-2009,05-31-2009,63800,18,0.11,1.95,51612
7063,,eddy,093203,nawrockie,05-31-2009,05-23-2009,7805100,2168,0.11,238.49,51612
7064,,rivas,093301,delvalc,05-31-2009,05-01-2009,5395915,1499,0.11,164.88,51612
7065,,rivas,093301,delvalc,05-31-2009,05-03-2009,196270,55,0.11,6.00,51612
7066,,rivas,093301,delvalc,05-31-2009,05-06-2009,953400,265,0.11,29.13,51612
7067,,rivas,093301,delvalc,05-31-2009,05-07-2009,807700,224,0.11,24.68,51612
7068,,rivas,093301,delvalc,05-31-2009,05-08-2009,3025300,840,0.11,92.44,51612
7069,,rivas,093301,delvalc,05-31-2009,05-09-2009,3148050,874,0.11,96.19,51612
7070,,rivas,093301,delvalc,05-31-2009,05-11-2009,8625,2,0.11,0.26,51612
7071,,rivas,093301,delvalc,05-31-2009,05-13-2009,2850,1,0.11,0.09,51612
7072,,rivas,093301,delvalc,05-31-2009,05-14-2009,5625,2,0.11,0.17,51612
7073,,rivas,093301,delvalc,05-31-2009,05-18-2009,285300,79,0.11,8.72,51612
7074,,rivas,093301,delvalc,05-31-2009,05-20-2009,15825,4,0.11,0.48,51612
7075,,rivas,093301,rivase,05-31-2009,05-01-2009,18568620,5158,0.11,567.37,51612
7076,,rivas,093301,rivase,05-31-2009,05-04-2009,21027018,5841,0.11,642.49,51612
7077,,rivas,093301,rivase,05-31-2009,05-05-2009,14205480,3946,0.11,434.06,51612
7078,,rivas,093301,rivase,05-31-2009,05-06-2009,17982660,4995,0.11,549.47,51612
7079,,rivas,093301,rivase,05-31-2009,05-07-2009,2982960,829,0.11,91.15,51612
7080,,rivas,093301,rivase,05-31-2009,05-08-2009,32189780,8942,0.11,983.58,51612
7081,,rivas,093301,rivase,05-31-2009,05-11-2009,9812640,2726,0.11,299.83,51612
7082,,rivas,093301,rivase,05-31-2009,05-12-2009,180080,50,0.11,5.50,51612
7083,,rivas,093301,rivase,05-31-2009,05-13-2009,40946020,11374,0.11,1251.13,51612
7084,,rivas,093301,rivase,05-31-2009,05-14-2009,7701360,2139,0.11,235.32,51612
7085,,rivas,093301,rivase,05-31-2009,05-15-2009,454300,126,0.11,13.88,51612
7086,,rivas,093301,rivase,05-31-2009,05-18-2009,9506840,2641,0.11,290.49,51612
7087,,rivas,093301,rivase,05-31-2009,05-20-2009,6490900,1803,0.11,198.33,51612
7088,,rivas,093301,rivase,05-31-2009,05-22-2009,531740,148,0.11,16.25,51612
7089,,rivas,093301,rivase,05-31-2009,05-26-2009,7189560,1997,0.11,219.68,51612
7090,,rivas,093301,rivase,05-31-2009,05-27-2009,159220,44,0.11,4.87,51612
7091,,rivas,093301,rivase,05-31-2009,05-28-2009,1892940,526,0.11,57.84,51612
7092,,rivas,093301,rivase,05-31-2009,05-29-2009,3745340,1040,0.11,114.44,51612
7093,,rivas,093301,rivase,05-31-2009,05-30-2009,3360,1,0.11,0.10,51612
7131,,eddy,093203,castellanos,06-30-2009,06-18-2009,14739352,4094,0.11,450.37,51612
7132,,eddy,093203,davisf,06-30-2009,06-17-2009,247159,69,0.11,7.55,51612
7133,,eddy,093203,davisf,06-30-2009,06-22-2009,740424,206,0.11,22.62,51612
7134,,eddy,093203,davisf,06-30-2009,06-23-2009,4343146,1206,0.11,132.71,51612
7135,,eddy,093203,eddys,06-30-2009,06-03-2009,517827,144,0.11,15.82,51612
7136,,eddy,093203,eddys,06-30-2009,06-04-2009,182430,51,0.11,5.57,51612
7137,,eddy,093203,eddys,06-30-2009,06-05-2009,2298608,639,0.11,70.24,51612
7138,,eddy,093203,eddys,06-30-2009,06-06-2009,265700,74,0.11,8.12,51612
7139,,eddy,093203,eddys,06-30-2009,06-08-2009,4270,1,0.11,0.13,51612
7140,,eddy,093203,eddys,06-30-2009,06-10-2009,2319649,644,0.11,70.88,51612
7141,,eddy,093203,eddys,06-30-2009,06-12-2009,3290475,914,0.11,100.54,51612
7142,,eddy,093203,eddys,06-30-2009,06-13-2009,257654,72,0.11,7.87,51612
7143,,eddy,093203,eddys,06-30-2009,06-14-2009,300001,83,0.11,9.17,51612
7144,,eddy,093203,eddys,06-30-2009,06-17-2009,2255959,627,0.11,68.93,51612
7145,,eddy,093203,eddys,06-30-2009,06-18-2009,1625,0,0.11,0.05,51612
7146,,eddy,093203,kolbed,06-30-2009,06-02-2009,66,0,0.11,0.00,51612
7147,,eddy,093203,kolbed,06-30-2009,06-03-2009,205,0,0.11,0.01,51612
7148,,eddy,093203,nawrockie,06-30-2009,06-25-2009,11341,3,0.11,0.35,51612
7149,,eddy,093203,nawrockie,06-30-2009,06-29-2009,2371,1,0.11,0.07,51612
7150,,rubin,093205,jenetta,06-30-2009,06-01-2009,49638,14,0.11,1.52,51612
7151,,rubin,093205,jenetta,06-30-2009,06-02-2009,39504,11,0.11,1.21,51612
7152,,rubin,093205,jenetta,06-30-2009,06-03-2009,114308,32,0.11,3.49,51612
7153,,rubin,093205,jenetta,06-30-2009,06-04-2009,91522,25,0.11,2.80,51612
7154,,rubin,093205,jenetta,06-30-2009,06-05-2009,71428,20,0.11,2.18,51612
7155,,rubin,093205,jenetta,06-30-2009,06-06-2009,5624,2,0.11,0.17,51612
7156,,rubin,093205,jenetta,06-30-2009,06-07-2009,61158,17,0.11,1.87,51612
7157,,rubin,093205,jenetta,06-30-2009,06-08-2009,39412,11,0.11,1.20,51612
7158,,rubin,093205,jenetta,06-30-2009,06-09-2009,81266,23,0.11,2.48,51612
7159,,rubin,093205,jenetta,06-30-2009,06-10-2009,75154,21,0.11,2.30,51612
7160,,rubin,093205,jenetta,06-30-2009,06-11-2009,83410,23,0.11,2.55,51612
7161,,rubin,093205,jenetta,06-30-2009,06-12-2009,42308,12,0.11,1.29,51612
7162,,rubin,093205,jenetta,06-30-2009,06-13-2009,1316,0,0.11,0.04,51612
7163,,rubin,093205,jenetta,06-30-2009,06-14-2009,38,0,0.11,0.00,51612
7164,,rubin,093205,jenetta,06-30-2009,06-15-2009,115804,32,0.11,3.54,51612
7165,,rubin,093205,jenetta,06-30-2009,06-16-2009,80054,22,0.11,2.45,51612
7166,,rubin,093205,jenetta,06-30-2009,06-17-2009,95402,27,0.11,2.92,51612
7167,,rubin,093205,jenetta,06-30-2009,06-18-2009,181264,50,0.11,5.54,51612
7168,,rubin,093205,jenetta,06-30-2009,06-19-2009,104283,29,0.11,3.19,51612
7169,,rubin,093205,jenetta,06-30-2009,06-20-2009,9468,3,0.11,0.29,51612
7170,,rubin,093205,jenetta,06-30-2009,06-21-2009,72500,20,0.11,2.22,51612
7171,,rubin,093205,jenetta,06-30-2009,06-22-2009,40718,11,0.11,1.24,51612
7172,,rubin,093205,jenetta,06-30-2009,06-23-2009,70020,19,0.11,2.14,51612
7173,,rubin,093205,jenetta,06-30-2009,06-24-2009,97010,27,0.11,2.96,51612
7174,,rubin,093205,jenetta,06-30-2009,06-25-2009,116559,32,0.11,3.56,51612
7175,,rubin,093205,jenetta,06-30-2009,06-26-2009,73924,21,0.11,2.26,51612
7176,,rubin,093205,jenetta,06-30-2009,06-27-2009,5318,1,0.11,0.16,51612
7177,,rubin,093205,jenetta,06-30-2009,06-28-2009,64878,18,0.11,1.98,51612
7178,,rubin,093205,jenetta,06-30-2009,06-29-2009,6090,2,0.11,0.19,51612
7179,,rubin,093205,jenetta,06-30-2009,06-30-2009,59680,17,0.11,1.82,51612
7180,,looger,093209,akerboomj,06-30-2009,06-03-2009,1301,0,0.11,0.04,51612
7181,,looger,093209,akerboomj,06-30-2009,06-05-2009,3291,1,0.11,0.10,51612
7182,,looger,093209,akerboomj,06-30-2009,06-08-2009,36643,10,0.11,1.12,51612
7183,,looger,093209,akerboomj,06-30-2009,06-13-2009,861553,239,0.11,26.33,51612
7184,,looger,093209,loogerl,06-30-2009,06-09-2009,6151523,1709,0.11,187.96,51612
7185,,looger,093209,loogerl,06-30-2009,06-10-2009,806300,224,0.11,24.64,51612
7186,,looger,093209,loogerl,06-30-2009,06-19-2009,196280,55,0.11,6.00,51612
7187,,looger,093209,loogerl,06-30-2009,06-30-2009,1379664,383,0.11,42.16,51612
7188,,simpson,093210,chungp,06-30-2009,06-01-2009,77948,22,0.11,2.38,51612
7189,,simpson,093210,chungp,06-30-2009,06-02-2009,68709,19,0.11,2.10,51612
7190,,simpson,093210,chungp,06-30-2009,06-03-2009,49451,14,0.11,1.51,51612
7191,,simpson,093210,chungp,06-30-2009,06-04-2009,67569,19,0.11,2.06,51612
7192,,simpson,093210,chungp,06-30-2009,06-05-2009,55437,15,0.11,1.69,51612
7193,,simpson,093210,chungp,06-30-2009,06-06-2009,45716,13,0.11,1.40,51612
7194,,simpson,093210,chungp,06-30-2009,06-07-2009,46651,13,0.11,1.43,51612
7195,,simpson,093210,chungp,06-30-2009,06-08-2009,38575,11,0.11,1.18,51612
7196,,simpson,093210,chungp,06-30-2009,06-09-2009,37633,10,0.11,1.15,51612
7197,,simpson,093210,chungp,06-30-2009,06-10-2009,52621,15,0.11,1.61,51612
7198,,simpson,093210,chungp,06-30-2009,06-11-2009,53085,15,0.11,1.62,51612
7199,,simpson,093210,chungp,06-30-2009,06-12-2009,53063,15,0.11,1.62,51612
7200,,simpson,093210,chungp,06-30-2009,06-14-2009,50672,14,0.11,1.55,51612
7201,,simpson,093210,chungp,06-30-2009,06-15-2009,53045,15,0.11,1.62,51612
7202,,simpson,093210,chungp,06-30-2009,06-16-2009,47788,13,0.11,1.46,51612
7203,,simpson,093210,chungp,06-30-2009,06-18-2009,48262,13,0.11,1.48,51612
7204,,simpson,093210,chungp,06-30-2009,06-19-2009,38553,11,0.11,1.18,51612
7205,,simpson,093210,chungp,06-30-2009,06-20-2009,38750,11,0.11,1.18,51612
7206,,simpson,093210,chungp,06-30-2009,06-21-2009,41473,12,0.11,1.27,51612
7207,,simpson,093210,chungp,06-30-2009,06-22-2009,40571,11,0.11,1.24,51612
7208,,simpson,093210,chungp,06-30-2009,06-23-2009,61292,17,0.11,1.87,51612
7209,,simpson,093210,chungp,06-30-2009,06-24-2009,51351,14,0.11,1.57,51612
7210,,simpson,093210,chungp,06-30-2009,06-25-2009,53704,15,0.11,1.64,51612
7211,,simpson,093210,chungp,06-30-2009,06-26-2009,55695,15,0.11,1.70,51612
7212,,simpson,093210,chungp,06-30-2009,06-27-2009,43909,12,0.11,1.34,51612
7213,,simpson,093210,chungp,06-30-2009,06-28-2009,44816,12,0.11,1.37,51612
7214,,simpson,093210,chungp,06-30-2009,06-30-2009,58714,16,0.11,1.79,51612
7215,,simpson,093210,hoy,06-30-2009,06-11-2009,6,0,0.11,0.00,51612
7216,,baker,093215,meissnerg,06-30-2009,06-26-2009,55470,15,0.11,1.70,51612
7217,,baker,093215,meissnerg,06-30-2009,06-27-2009,39984,11,0.11,1.22,51612
7218,,baker,093215,meissnerg,06-30-2009,06-28-2009,40438,11,0.11,1.24,51612
7219,,baker,093215,meissnerg,06-30-2009,06-29-2009,38012,11,0.11,1.16,51612
7220,,baker,093215,meissnerg,06-30-2009,06-30-2009,28068,8,0.11,0.86,51612
7221,,baker,093215,vaughana,06-30-2009,06-01-2009,377246,105,0.11,11.53,51612
7222,,baker,093215,vaughana,06-30-2009,06-03-2009,8477298,2355,0.11,259.03,51612
7223,,baker,093215,vaughana,06-30-2009,06-04-2009,591994,164,0.11,18.09,51612
7224,,baker,093215,vaughana,06-30-2009,06-05-2009,304448,85,0.11,9.30,51612
7225,,baker,093215,vaughana,06-30-2009,06-07-2009,2101414,584,0.11,64.21,51612
7226,,baker,093215,vaughana,06-30-2009,06-08-2009,670350,186,0.11,20.48,51612
7227,,baker,093215,vaughana,06-30-2009,06-09-2009,10990710,3053,0.11,335.83,51612
7228,,baker,093215,vaughana,06-30-2009,06-10-2009,1361066,378,0.11,41.59,51612
7229,,baker,093215,vaughana,06-30-2009,06-13-2009,3401914,945,0.11,103.95,51612
7230,,baker,093215,vaughana,06-30-2009,06-14-2009,720986,200,0.11,22.03,51612
7231,,baker,093215,vaughana,06-30-2009,06-15-2009,549032,153,0.11,16.78,51612
7232,,baker,093215,vaughana,06-30-2009,06-24-2009,10167492,2824,0.11,310.67,51612
7233,,baker,093215,vaughana,06-30-2009,06-25-2009,35249366,9791,0.11,1077.06,51612
7234,,baker,093215,vaughana,06-30-2009,06-26-2009,202250,56,0.11,6.18,51612
7235,,baker,093215,vaughana,06-30-2009,06-27-2009,3689934,1025,0.11,112.75,51612
7236,,baker,093215,vaughana,06-30-2009,06-29-2009,131052,36,0.11,4.00,51612
7237,,baker,093215,vaughana,06-30-2009,06-30-2009,390662,109,0.11,11.94,51612
7238,,hess,093297,hessh,06-30-2009,06-10-2009,312552,87,0.11,9.55,51612
7239,,hess,093297,hessh,06-30-2009,06-15-2009,17102,5,0.11,0.52,51612
7240,,hess,093297,hessh,06-30-2009,06-16-2009,9820,3,0.11,0.30,51612
7241,,hess,093297,hessh,06-30-2009,06-18-2009,477430,133,0.11,14.59,51612
7242,,hess,093297,hessh,06-30-2009,06-19-2009,1741036,484,0.11,53.20,51612
7243,,hess,093297,shtengelg,06-30-2009,06-01-2009,27700,8,0.11,0.85,51612
7244,,hess,093297,shtengelg,06-30-2009,06-02-2009,647370,180,0.11,19.78,51612
7245,,hess,093297,shtengelg,06-30-2009,06-16-2009,525,0,0.11,0.02,51612
7246,,hess,093297,shtengelg,06-30-2009,06-19-2009,91740,25,0.11,2.80,51612
7247,,hess,093297,shtengelg,06-30-2009,06-22-2009,845426,235,0.11,25.83,51612
7248,,hess,093297,shtengelg,06-30-2009,06-23-2009,777560,216,0.11,23.76,51612
7249,,hess,093297,shtengelg,06-30-2009,06-24-2009,1039782,289,0.11,31.77,51612
7250,,hess,093297,shtengelg,06-30-2009,06-25-2009,1307006,363,0.11,39.94,51612
7251,,hess,093297,shtengelg,06-30-2009,06-26-2009,12636,4,0.11,0.39,51612
7252,,hess,093297,shtengelg,06-30-2009,06-29-2009,33392,9,0.11,1.02,51612
7253,,hess,093297,shtengelg,06-30-2009,06-30-2009,2330627,647,0.11,71.21,51612
7254,,hess,093297,hessh,06-30-2009,06-10-2009,312552,87,0.11,9.55,51612
7255,,hess,093297,hessh,06-30-2009,06-15-2009,17102,5,0.11,0.52,51612
7256,,hess,093297,hessh,06-30-2009,06-16-2009,9820,3,0.11,0.30,51612
7257,,hess,093297,hessh,06-30-2009,06-18-2009,477430,133,0.11,14.59,51612
7258,,hess,093297,hessh,06-30-2009,06-19-2009,1741036,484,0.11,53.20,51612
7259,,hess,093297,shtengelg,06-30-2009,06-01-2009,27700,8,0.11,0.85,51612
7260,,hess,093297,shtengelg,06-30-2009,06-02-2009,647370,180,0.11,19.78,51612
7261,,hess,093297,shtengelg,06-30-2009,06-16-2009,525,0,0.11,0.02,51612
7262,,hess,093297,shtengelg,06-30-2009,06-19-2009,91740,25,0.11,2.80,51612
7263,,hess,093297,shtengelg,06-30-2009,06-22-2009,845426,235,0.11,25.83,51612
7264,,hess,093297,shtengelg,06-30-2009,06-23-2009,777560,216,0.11,23.76,51612
7265,,hess,093297,shtengelg,06-30-2009,06-24-2009,1039782,289,0.11,31.77,51612
7266,,hess,093297,shtengelg,06-30-2009,06-25-2009,1307006,363,0.11,39.94,51612
7267,,hess,093297,shtengelg,06-30-2009,06-26-2009,12636,4,0.11,0.39,51612
7268,,hess,093297,shtengelg,06-30-2009,06-29-2009,33392,9,0.11,1.02,51612
7269,,hess,093297,shtengelg,06-30-2009,06-30-2009,2330627,647,0.11,71.21,51612
7270,,rivas,093301,rivase,06-30-2009,06-01-2009,137,0,0.11,0.00,51612
7271,,rivas,093301,rivase,06-30-2009,06-02-2009,28,0,0.11,0.00,51612
7272,,rivas,093301,rivase,06-30-2009,06-03-2009,611507,170,0.11,18.68,51612
7273,,rivas,093301,rivase,06-30-2009,06-04-2009,22,0,0.11,0.00,51612
7274,,rivas,093301,rivase,06-30-2009,06-05-2009,65,0,0.11,0.00,51612
7275,,rivas,093301,rivase,06-30-2009,06-09-2009,8,0,0.11,0.00,51612
7276,,rivas,093301,rivase,06-30-2009,06-10-2009,1724,0,0.11,0.05,51612
7277,,rivas,093301,rivase,06-30-2009,06-11-2009,277,0,0.11,0.01,51612
7278,,rivas,093301,rivase,06-30-2009,06-12-2009,142,0,0.11,0.00,51612
7279,,rivas,093301,rivase,06-30-2009,06-15-2009,48,0,0.11,0.00,51612
7280,,rivas,093301,rivase,06-30-2009,06-16-2009,93,0,0.11,0.00,51612
7281,,rivas,093301,rivase,06-30-2009,06-22-2009,53514,15,0.11,1.64,51612
7282,,rivas,093301,rivase,06-30-2009,06-23-2009,244,0,0.11,0.01,51612
7283,,rivas,093301,rivase,06-30-2009,06-24-2009,67,0,0.11,0.00,51612
7284,,rivas,093301,rivase,06-30-2009,06-25-2009,14471,4,0.11,0.44,51612
7285,,rivas,093301,rivase,06-30-2009,06-26-2009,40,0,0.11,0.00,51612
7286,,rivas,093301,rivase,06-30-2009,06-29-2009,76,0,0.11,0.00,51612
7287,,rivas,093301,rivase,06-30-2009,06-30-2009,44,0,0.11,0.00,51612
7288,,riddiford,093302,mirthc,06-30-2009,06-25-2009,1138,0,0.11,0.04,51612
7289,,reiser,093303,kladtn,06-30-2009,06-04-2009,65710,18,0.11,2.01,51612
7290,,reiser,093303,kladtn,06-30-2009,06-07-2009,115356,32,0.11,3.52,51612
7291,,reiser,093303,kladtn,06-30-2009,06-11-2009,11146,3,0.11,0.34,51612
7292,,reiser,093303,kladtn,06-30-2009,06-12-2009,45274,13,0.11,1.38,51612
7293,,reiser,093303,kladtn,06-30-2009,06-14-2009,88176,24,0.11,2.69,51612
7294,,reiser,093303,kladtn,06-30-2009,06-15-2009,82226,23,0.11,2.51,51612
7295,,reiser,093303,kladtn,06-30-2009,06-19-2009,39622,11,0.11,1.21,51612
7296,,reiser,093303,kladtn,06-30-2009,06-29-2009,70602,20,0.11,2.16,51612
7297,,reiser,093303,kladtn,06-30-2009,06-30-2009,15388,4,0.11,0.47,51612
7298,,egnor,093308,ohayons,06-30-2009,06-12-2009,420235,117,0.11,12.84,51612
7299,,egnor,093308,ohayons,06-30-2009,06-13-2009,115477,32,0.11,3.53,51612
7300,,peng,093309,brainaligner,06-30-2009,06-09-2009,98886,27,0.11,3.02,51612
7301,,peng,093309,brainaligner,06-30-2009,06-12-2009,948,0,0.11,0.03,51612
7302,,peng,093309,brainaligner,06-30-2009,06-15-2009,3631,1,0.11,0.11,51612
7303,,peng,093309,brainaligner,06-30-2009,06-16-2009,442645,123,0.11,13.53,51612
7304,,peng,093309,brainaligner,06-30-2009,06-17-2009,2293966,637,0.11,70.09,51612
7305,,peng,093309,brainaligner,06-30-2009,06-18-2009,152892,42,0.11,4.67,51612
7306,,peng,093309,brainaligner,06-30-2009,06-19-2009,503165,140,0.11,15.37,51612
7307,,peng,093309,brainaligner,06-30-2009,06-20-2009,2478046,688,0.11,75.72,51612
7308,,peng,093309,brainaligner,06-30-2009,06-21-2009,95316,26,0.11,2.91,51612
7309,,peng,093309,brainaligner,06-30-2009,06-26-2009,34,0,0.11,0.00,51612
7310,,peng,093309,brainaligner,06-30-2009,06-27-2009,1433816,398,0.11,43.81,51612
7311,,peng,093309,brainaligner,06-30-2009,06-28-2009,1826518,507,0.11,55.81,51612
7312,,peng,093309,brainaligner,06-30-2009,06-29-2009,1874917,521,0.11,57.29,51612
7313,,peng,093309,brainaligner,06-30-2009,06-30-2009,887795,247,0.11,27.13,51612
7314,,peng,093309,qul,06-30-2009,06-24-2009,45,0,0.11,0.00,51612
7315,JVS002401,visscien,093400,ofstadt,06-30-2009,06-01-2009,4683634,1301,0.11,143.11,51612
7316,JVS002401,visscien,093400,ofstadt,06-30-2009,06-02-2009,4018600,1116,0.11,122.79,51612
7317,JVS002401,visscien,093400,ofstadt,06-30-2009,06-03-2009,1175048,326,0.11,35.90,51612
7318,JVS002401,visscien,093400,ofstadt,06-30-2009,06-04-2009,1334362,371,0.11,40.77,51612
7319,JVS002401,visscien,093400,ofstadt,06-30-2009,06-05-2009,3052602,848,0.11,93.27,51612
7320,JVS002401,visscien,093400,ofstadt,06-30-2009,06-13-2009,11092,3,0.11,0.34,51612
7321,JVS002401,visscien,093400,ofstadt,06-30-2009,06-14-2009,525316,146,0.11,16.05,51612
7322,JVS002401,visscien,093400,ofstadt,06-30-2009,06-15-2009,3084458,857,0.11,94.25,51612
7323,JVS002401,visscien,093400,ofstadt,06-30-2009,06-16-2009,4019074,1116,0.11,122.81,51612
7324,JVS002401,visscien,093400,ofstadt,06-30-2009,06-17-2009,797192,221,0.11,24.36,51612
7325,JVS002401,visscien,093400,ofstadt,06-30-2009,06-18-2009,108236,30,0.11,3.31,51612
7326,JVS002401,visscien,093400,ofstadt,06-30-2009,06-19-2009,27464,8,0.11,0.84,51612
7327,JVS002401,visscien,093400,ofstadt,06-30-2009,06-25-2009,9566932,2657,0.11,292.32,51612
7328,JVS002401,visscien,093400,ofstadt,06-30-2009,06-26-2009,7236558,2010,0.11,221.12,51612
7329,JVS002401,visscien,093400,ofstadt,06-30-2009,06-27-2009,6186166,1718,0.11,189.02,51612
7330,JVS002401,visscien,093400,ofstadt,06-30-2009,06-28-2009,754230,210,0.11,23.05,51612
7331,JVS002401,visscien,093400,ofstadt,06-30-2009,06-29-2009,6387028,1774,0.11,195.16,51612
7332,JVS002401,visscien,093400,ofstadt,06-30-2009,06-30-2009,1764426,490,0.11,53.91,51612
7333,JVS001201,visscien,093400,royers,06-30-2009,06-18-2009,22834,6,0.11,0.70,51612
7334,JVS001201,visscien,093400,royers,06-30-2009,06-19-2009,517901,144,0.11,15.82,51612
7335,JVS001201,visscien,093400,royers,06-30-2009,06-20-2009,477830,133,0.11,14.60,51612
7336,JVS001201,visscien,093400,royers,06-30-2009,06-21-2009,1145479,318,0.11,35.00,51612
7337,JVS001201,visscien,093400,royers,06-30-2009,06-22-2009,346033,96,0.11,10.57,51612
7338,JVS001201,visscien,093400,royers,06-30-2009,06-23-2009,715748,199,0.11,21.87,51612
7339,JVS001201,visscien,093400,royers,06-30-2009,06-24-2009,1113988,309,0.11,34.04,51612
7340,JVS001201,visscien,093400,royers,06-30-2009,06-25-2009,4513781,1254,0.11,137.92,51612
7341,JVS001201,visscien,093400,royers,06-30-2009,06-26-2009,2957132,821,0.11,90.36,51612
7342,JVS001201,visscien,093400,royers,06-30-2009,06-27-2009,1901213,528,0.11,58.09,51612
7343,JVS001201,visscien,093400,royers,06-30-2009,06-28-2009,1036567,288,0.11,31.67,51612
7344,JVS002500,visscien,093400,schefferl,06-30-2009,06-08-2009,28454,8,0.11,0.87,51612
7345,JVS002500,visscien,093400,schefferl,06-30-2009,06-09-2009,24813,7,0.11,0.76,51612
7346,JVS002500,visscien,093400,schefferl,06-30-2009,06-10-2009,203713,57,0.11,6.22,51612
7347,,shank,093402,tangj,06-30-2009,06-03-2009,306,0,0.11,0.01,51612
7348,,shank,093402,tangj,06-30-2009,06-12-2009,14484,4,0.11,0.44,51612
7349,,shank,093402,tangj,06-30-2009,06-16-2009,15276,4,0.11,0.47,51612
7350,,shank,093402,tangj,06-30-2009,06-24-2009,12094,3,0.11,0.37,51612
7351,,shank,093402,tangj,06-30-2009,06-25-2009,610,0,0.11,0.02,51612
7352,,shank,093402,tangj,06-30-2009,06-26-2009,2656,1,0.11,0.08,51612
7353,,eddy,093203,eddys,06-30-2009,06-08-2009,98816,27,0.11,3.02,51612
7354,,eddy,093203,eddys,06-30-2009,06-10-2009,8689872,2414,0.11,265.52,51612
7355,,eddy,093203,eddys,06-30-2009,06-12-2009,10960069,3044,0.11,334.89,51612
7356,,eddy,093203,eddys,06-30-2009,06-13-2009,77264650,21462,0.11,2360.86,51612
7357,,eddy,093203,eddys,06-30-2009,06-17-2009,414208,115,0.11,12.66,51612
7358,,eddy,093203,jonest,06-30-2009,06-01-2009,31527200,8758,0.11,963.33,51612
7359,,rivas,093301,delvalc,06-30-2009,06-16-2009,240095,67,0.11,7.34,51612
7360,,rivas,093301,delvalc,06-30-2009,06-18-2009,5625,2,0.11,0.17,51612
7361,,rivas,093301,rivase,06-30-2009,06-01-2009,766460,213,0.11,23.42,51612
7362,,rivas,093301,rivase,06-30-2009,06-02-2009,14267120,3963,0.11,435.94,51612
7363,,rivas,093301,rivase,06-30-2009,06-03-2009,72100,20,0.11,2.20,51612
7364,,rivas,093301,rivase,06-30-2009,06-04-2009,3975660,1104,0.11,121.48,51612
7365,,rivas,093301,rivase,06-30-2009,06-05-2009,396000,110,0.11,12.10,51612
